order_id,city,city_level,brand,product_type,price,quantity,order_amount,scenario,gender,age_group,motive,year
995,株洲,3rd-tier,喜茶,Light Milk Tea,12.39,3,37.17,Dine-in,female,Over 45,Novelty,2019
996,深圳,1st-tier,蜜雪冰城,Light Milk Tea,10.73,1,10.73,Dine-in,female,18-24,Novelty,2019
997,南京,2nd-tier,奈雪,Fruit Tea,28.46,2,56.92,Dine-in,male,35-44,Novelty,2019
998,深圳,1st-tier,喜茶,Light Milk Tea,18.32,1,18.32,Delivery,male,18-24,Social,2019
999,上海,1st-tier,喜茶,Light Milk Tea,20.91,3,62.73,Delivery,male,25-34,Quality,2019
1000,北京,1st-tier,茶百道,Light Milk Tea,10.15,3,30.45,Dine-in,male,Over 45,Quality,2019
1001,西安,2nd-tier,蜜雪冰城,Oat Milk Tea,34.29,3,102.87,Delivery,female,25-34,Quality,2019
1002,广州,1st-tier,喜茶,Light Milk Tea,25.21,2,50.42,Delivery,female,25-34,Novelty,2019
1003,洛阳,3rd-tier,茶百道,Fruit Tea,23.26,2,46.52,Dine-in,female,25-34,Social,2019
1004,株洲,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,8.7,2,17.4,Delivery,female,18-24,Quality,2019
1005,洛阳,3rd-tier,奈雪,Fruit Tea,21.15,1,21.15,Delivery,male,35-44,Quality,2019
1006,北京,1st-tier,喜茶,Oat Milk Tea,12.92,2,25.84,Delivery,male,18-24,Social,2019
1007,成都,2nd-tier,奈雪,Low-Sugar Tea Drinks,9.15,3,27.45,Dine-in,male,18-24,Novelty,2019
1008,成都,2nd-tier,喜茶,Fruit Tea,24.49,1,24.49,Delivery,male,25-34,Novelty,2019
1009,杭州,2nd-tier,蜜雪冰城,Light Milk Tea,8.85,2,17.7,Delivery,female,25-34,Novelty,2019
1010,杭州,2nd-tier,奈雪,Low-Sugar Tea Drinks,33.21,3,99.63,Delivery,female,18-24,Novelty,2019
1011,汕头,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,31.26,3,93.78,Delivery,male,25-34,Quality,2019
1012,广州,1st-tier,茶百道,Fruit Tea,29.76,3,89.28,Delivery,female,35-44,Quality,2019
1013,洛阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,15.95,2,31.9,Delivery,male,Over 45,Social,2019
1014,广州,1st-tier,沪上阿姨,Light Milk Tea,9.26,2,18.52,Delivery,female,18-24,Quality,2019
1015,桂林,3rd-tier,喜茶,Light Milk Tea,24.9,3,74.7,Pick-up,female,18-24,Novelty,2019
1016,南京,2nd-tier,奈雪,Low-Sugar Tea Drinks,17.15,2,34.3,Dine-in,female,35-44,Novelty,2019
1017,深圳,1st-tier,茶百道,Light Milk Tea,33.29,2,66.58,Delivery,female,Over 45,Quality,2019
1018,北京,1st-tier,其余（Others）,Oat Milk Tea,17.26,1,17.26,Dine-in,male,35-44,Novelty,2019
1019,深圳,1st-tier,CoCo,Light Milk Tea,25.39,3,76.17,Dine-in,male,25-34,Novelty,2019
1020,杭州,2nd-tier,茶百道,Milk Tea / Cheese Foam / Others,23.02,3,69.06,Delivery,male,25-34,Quality,2019
1021,南昌,3rd-tier,古茗,Oat Milk Tea,12.81,3,38.43,Delivery,male,18-24,Novelty,2019
1022,武汉,2nd-tier,蜜雪冰城,Oat Milk Tea,16.98,3,50.94,Dine-in,male,25-34,Novelty,2019
1023,北京,1st-tier,古茗,Milk Tea / Cheese Foam / Others,25.45,2,50.9,Delivery,female,18-24,Quality,2019
1024,深圳,1st-tier,其余（Others）,Fruit Tea,26.53,3,79.59,Delivery,male,Over 45,Quality,2019
1025,成都,2nd-tier,喜茶,Fruit Tea,18.41,1,18.41,Delivery,female,18-24,Quality,2019
1026,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,13.17,2,26.34,Dine-in,female,18-24,Novelty,2019
1027,西安,2nd-tier,奈雪,Fruit Tea,11.35,3,34.05,Delivery,female,18-24,Novelty,2019
1028,广州,1st-tier,奈雪,Light Milk Tea,29.14,1,29.14,Delivery,male,25-34,Quality,2019
1029,武汉,2nd-tier,茶百道,Light Milk Tea,34.18,3,102.54,Delivery,male,25-34,Quality,2019
1030,广州,1st-tier,喜茶,Fruit Tea,26.55,2,53.1,Delivery,female,25-34,Quality,2019
1031,南京,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,24.59,3,73.77,Delivery,female,25-34,Novelty,2019
1032,深圳,1st-tier,CoCo,Fruit Tea,9.7,3,29.1,Delivery,male,18-24,Social,2019
1033,广州,1st-tier,古茗,Light Milk Tea,24.07,3,72.21,Delivery,female,18-24,Social,2019
1034,南昌,3rd-tier,茶百道,Oat Milk Tea,20.49,3,61.47,Delivery,female,Over 45,Novelty,2019
1035,襄阳,3rd-tier,喜茶,Fruit Tea,16.1,2,32.2,Delivery,male,25-34,Quality,2019
1036,上海,1st-tier,茶百道,Light Milk Tea,31.43,2,62.86,Pick-up,male,18-24,Novelty,2019
1037,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,9.04,2,18.08,Delivery,female,18-24,Quality,2019
1038,株洲,3rd-tier,茶百道,Low-Sugar Tea Drinks,29.73,2,59.46,Delivery,male,25-34,Novelty,2019
1039,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,17.58,1,17.58,Dine-in,male,35-44,Social,2019
1040,洛阳,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,11.15,1,11.15,Delivery,female,18-24,Novelty,2019
1041,杭州,2nd-tier,蜜雪冰城,Fruit Tea,15.24,1,15.24,Dine-in,female,25-34,Quality,2019
1042,西安,2nd-tier,喜茶,Light Milk Tea,12.88,2,25.76,Delivery,male,25-34,Quality,2019
1043,上海,1st-tier,奈雪,Fruit Tea,8.98,3,26.94,Dine-in,female,25-34,Quality,2019
1044,上海,1st-tier,CoCo,Low-Sugar Tea Drinks,8.21,1,8.21,Delivery,female,18-24,Novelty,2019
1045,武汉,2nd-tier,喜茶,Low-Sugar Tea Drinks,9.37,3,28.11,Pick-up,male,35-44,Quality,2019
1046,深圳,1st-tier,喜茶,Milk Tea / Cheese Foam / Others,31.7,1,31.7,Delivery,female,18-24,Social,2019
1047,北京,1st-tier,茶百道,Fruit Tea,12.69,2,25.38,Delivery,female,35-44,Novelty,2019
1048,西安,2nd-tier,其余（Others）,Fruit Tea,16.35,2,32.7,Delivery,female,25-34,Quality,2019
1049,南昌,3rd-tier,奈雪,Fruit Tea,11.84,3,35.52,Dine-in,female,Over 45,Quality,2019
1050,成都,2nd-tier,蜜雪冰城,Fruit Tea,22.6,1,22.6,Delivery,female,35-44,Novelty,2019
1051,广州,1st-tier,古茗,Low-Sugar Tea Drinks,28.84,1,28.84,Delivery,female,18-24,Novelty,2019
1052,桂林,3rd-tier,古茗,Fruit Tea,13.32,1,13.32,Delivery,female,25-34,Novelty,2019
1053,西安,2nd-tier,喜茶,Oat Milk Tea,23.94,1,23.94,Delivery,male,35-44,Quality,2019
1054,西安,2nd-tier,CoCo,Milk Tea / Cheese Foam / Others,8.81,1,8.81,Delivery,female,25-34,Quality,2019
1055,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,20.49,3,61.47,Delivery,female,35-44,Quality,2019
1056,广州,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,22.45,3,67.35,Delivery,female,Over 45,Novelty,2019
1057,深圳,1st-tier,喜茶,Fruit Tea,12.58,2,25.16,Delivery,male,Over 45,Social,2019
1058,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,32.88,2,65.76,Delivery,female,25-34,Quality,2019
1059,桂林,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,24.32,1,24.32,Delivery,female,25-34,Novelty,2019
1060,南昌,3rd-tier,蜜雪冰城,Fruit Tea,32.98,1,32.98,Delivery,female,35-44,Quality,2019
1061,桂林,3rd-tier,喜茶,Oat Milk Tea,13.74,3,41.22,Delivery,female,18-24,Quality,2019
1062,广州,1st-tier,古茗,Fruit Tea,29.64,3,88.92,Delivery,female,35-44,Novelty,2019
1063,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,15.67,2,31.34,Delivery,female,25-34,Social,2019
1064,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,28.16,3,84.48,Pick-up,male,18-24,Novelty,2019
1065,西安,2nd-tier,古茗,Fruit Tea,20.6,2,41.2,Delivery,female,18-24,Quality,2019
1066,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,10.65,1,10.65,Delivery,male,25-34,Quality,2019
1067,武汉,2nd-tier,喜茶,Fruit Tea,17.32,1,17.32,Delivery,male,25-34,Novelty,2019
1068,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,23.41,1,23.41,Delivery,female,35-44,Quality,2019
1069,武汉,2nd-tier,古茗,Light Milk Tea,33.97,1,33.97,Delivery,male,25-34,Social,2019
1070,上海,1st-tier,喜茶,Light Milk Tea,9.19,3,27.57,Dine-in,female,18-24,Novelty,2019
1071,武汉,2nd-tier,喜茶,Fruit Tea,17.31,1,17.31,Delivery,female,Over 45,Quality,2019
1072,汕头,3rd-tier,奈雪,Fruit Tea,8.45,2,16.9,Delivery,male,18-24,Social,2019
1073,上海,1st-tier,CoCo,Fruit Tea,33.84,2,67.68,Dine-in,female,Over 45,Social,2019
1074,北京,1st-tier,茶百道,Oat Milk Tea,26.63,1,26.63,Dine-in,male,25-34,Quality,2019
1075,重庆,2nd-tier,CoCo,Fruit Tea,29.32,1,29.32,Dine-in,male,Over 45,Quality,2019
1076,洛阳,3rd-tier,喜茶,Milk Tea / Cheese Foam / Others,25.64,3,76.92,Delivery,female,35-44,Quality,2019
1077,北京,1st-tier,茶百道,Light Milk Tea,26.88,3,80.64,Delivery,female,35-44,Novelty,2019
1078,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,12.54,1,12.54,Delivery,male,18-24,Novelty,2019
1079,桂林,3rd-tier,茶百道,Oat Milk Tea,33.95,2,67.9,Delivery,female,25-34,Social,2019
1080,南昌,3rd-tier,古茗,Low-Sugar Tea Drinks,11.39,1,11.39,Delivery,female,25-34,Novelty,2019
1081,重庆,2nd-tier,蜜雪冰城,Oat Milk Tea,29.59,3,88.77,Dine-in,female,25-34,Novelty,2019
1082,南昌,3rd-tier,古茗,Light Milk Tea,28.6,3,85.8,Delivery,female,18-24,Novelty,2019
1083,成都,2nd-tier,CoCo,Fruit Tea,20.34,1,20.34,Delivery,male,18-24,Quality,2019
1084,汕头,3rd-tier,沪上阿姨,Light Milk Tea,11.81,2,23.62,Delivery,female,18-24,Novelty,2019
1085,重庆,2nd-tier,奈雪,Fruit Tea,12.57,3,37.71,Delivery,male,35-44,Social,2019
1086,西安,2nd-tier,其余（Others）,Fruit Tea,12.22,3,36.66,Dine-in,female,18-24,Quality,2019
1087,成都,2nd-tier,奈雪,Fruit Tea,16.95,3,50.85,Pick-up,male,18-24,Quality,2019
1088,杭州,2nd-tier,茶百道,Light Milk Tea,26.47,1,26.47,Delivery,male,25-34,Novelty,2019
1089,深圳,1st-tier,奈雪,Fruit Tea,20.34,1,20.34,Pick-up,female,25-34,Quality,2019
1090,杭州,2nd-tier,其余（Others）,Fruit Tea,24.25,3,72.75,Delivery,male,35-44,Novelty,2019
1091,南京,2nd-tier,喜茶,Light Milk Tea,22.03,1,22.03,Delivery,female,25-34,Quality,2019
1092,广州,1st-tier,其余（Others）,Oat Milk Tea,30.65,1,30.65,Pick-up,male,18-24,Quality,2019
1093,洛阳,3rd-tier,茶百道,Fruit Tea,9.48,3,28.44,Delivery,female,25-34,Quality,2019
1094,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,19.86,2,39.72,Delivery,female,25-34,Novelty,2019
1095,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,33.53,1,33.53,Delivery,male,35-44,Novelty,2019
1096,襄阳,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,22.36,3,67.08,Pick-up,male,35-44,Novelty,2019
1097,北京,1st-tier,奈雪,Fruit Tea,9.67,1,9.67,Dine-in,female,25-34,Social,2019
1098,西安,2nd-tier,奈雪,Oat Milk Tea,19.49,1,19.49,Delivery,female,35-44,Social,2019
1099,北京,1st-tier,喜茶,Light Milk Tea,14.99,2,29.98,Delivery,male,18-24,Social,2019
1100,杭州,2nd-tier,茶百道,Light Milk Tea,24.5,2,49,Dine-in,male,25-34,Novelty,2019
1101,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,32.62,2,65.24,Dine-in,male,18-24,Quality,2019
1102,深圳,1st-tier,喜茶,Fruit Tea,34.38,1,34.38,Pick-up,female,35-44,Quality,2019
1103,北京,1st-tier,蜜雪冰城,Light Milk Tea,32,3,96,Dine-in,male,Over 45,Quality,2019
1104,汕头,3rd-tier,其余（Others）,Oat Milk Tea,22.36,2,44.72,Delivery,female,25-34,Quality,2019
1105,西安,2nd-tier,奈雪,Low-Sugar Tea Drinks,24.31,2,48.62,Dine-in,male,18-24,Quality,2019
1106,武汉,2nd-tier,其余（Others）,Light Milk Tea,16.92,3,50.76,Pick-up,female,25-34,Novelty,2019
1107,桂林,3rd-tier,喜茶,Fruit Tea,24.31,3,72.93,Delivery,male,35-44,Novelty,2019
1108,桂林,3rd-tier,茶百道,Low-Sugar Tea Drinks,27.94,2,55.88,Delivery,female,35-44,Novelty,2019
1109,杭州,2nd-tier,喜茶,Milk Tea / Cheese Foam / Others,29.63,2,59.26,Pick-up,female,35-44,Quality,2019
1110,广州,1st-tier,蜜雪冰城,Light Milk Tea,17.76,3,53.28,Delivery,female,35-44,Novelty,2019
1111,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,30.71,3,92.13,Delivery,male,18-24,Novelty,2019
1112,北京,1st-tier,蜜雪冰城,Fruit Tea,10.74,1,10.74,Pick-up,female,Over 45,Quality,2019
1113,广州,1st-tier,沪上阿姨,Fruit Tea,8.12,3,24.36,Dine-in,female,35-44,Quality,2019
1114,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,20.91,3,62.73,Pick-up,male,18-24,Quality,2019
1115,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,32.28,1,32.28,Pick-up,female,25-34,Quality,2019
1116,南昌,3rd-tier,奈雪,Light Milk Tea,26.17,3,78.51,Delivery,male,35-44,Quality,2019
1117,成都,2nd-tier,古茗,Light Milk Tea,17.58,3,52.74,Delivery,female,Over 45,Quality,2019
1118,桂林,3rd-tier,喜茶,Oat Milk Tea,19.16,3,57.48,Delivery,male,25-34,Quality,2019
1119,广州,1st-tier,茶百道,Low-Sugar Tea Drinks,23.15,1,23.15,Dine-in,female,18-24,Social,2019
1120,上海,1st-tier,茶百道,Light Milk Tea,23.12,1,23.12,Delivery,female,18-24,Novelty,2019
1121,广州,1st-tier,奈雪,Fruit Tea,16.16,3,48.48,Delivery,male,18-24,Novelty,2019
1122,西安,2nd-tier,喜茶,Low-Sugar Tea Drinks,23.83,1,23.83,Delivery,male,18-24,Novelty,2019
1123,深圳,1st-tier,喜茶,Light Milk Tea,30.87,2,61.74,Delivery,female,18-24,Novelty,2019
1124,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,13.89,2,27.78,Delivery,female,25-34,Quality,2019
1125,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,28.64,1,28.64,Delivery,female,18-24,Quality,2019
1126,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,26.4,2,52.8,Pick-up,male,25-34,Social,2019
1127,襄阳,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,29.85,1,29.85,Delivery,male,25-34,Quality,2019
1128,襄阳,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,15.63,3,46.89,Dine-in,male,Over 45,Quality,2019
1129,重庆,2nd-tier,喜茶,Low-Sugar Tea Drinks,25.51,1,25.51,Dine-in,male,25-34,Quality,2019
1130,武汉,2nd-tier,沪上阿姨,Low-Sugar Tea Drinks,18.13,2,36.26,Delivery,male,35-44,Social,2019
1131,株洲,3rd-tier,蜜雪冰城,Fruit Tea,11.14,2,22.28,Delivery,male,Over 45,Social,2019
1132,成都,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,20.38,1,20.38,Dine-in,female,18-24,Quality,2019
1133,桂林,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,26.48,3,79.44,Dine-in,female,35-44,Quality,2019
1134,杭州,2nd-tier,CoCo,Light Milk Tea,34.48,3,103.44,Delivery,female,25-34,Quality,2019
1135,洛阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,33.49,2,66.98,Delivery,male,35-44,Novelty,2019
1136,重庆,2nd-tier,古茗,Fruit Tea,18.02,3,54.06,Delivery,female,35-44,Novelty,2019
1137,杭州,2nd-tier,喜茶,Fruit Tea,10.52,1,10.52,Delivery,male,18-24,Novelty,2019
1138,株洲,3rd-tier,奈雪,Milk Tea / Cheese Foam / Others,8.18,1,8.18,Dine-in,female,25-34,Quality,2019
1139,西安,2nd-tier,沪上阿姨,Oat Milk Tea,17.87,2,35.74,Delivery,male,18-24,Quality,2019
1140,广州,1st-tier,喜茶,Light Milk Tea,15.14,2,30.28,Delivery,female,Over 45,Quality,2019
1141,西安,2nd-tier,蜜雪冰城,Light Milk Tea,31.27,1,31.27,Delivery,female,25-34,Quality,2019
1142,南京,2nd-tier,CoCo,Fruit Tea,25.77,1,25.77,Delivery,male,25-34,Quality,2019
1143,武汉,2nd-tier,茶百道,Oat Milk Tea,25.66,2,51.32,Delivery,male,18-24,Novelty,2019
1144,杭州,2nd-tier,蜜雪冰城,Fruit Tea,21.97,2,43.94,Delivery,female,25-34,Novelty,2019
1145,杭州,2nd-tier,蜜雪冰城,Fruit Tea,19.04,3,57.12,Delivery,male,18-24,Quality,2019
1146,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,30.22,3,90.66,Delivery,male,Over 45,Novelty,2019
1147,深圳,1st-tier,CoCo,Low-Sugar Tea Drinks,29.17,2,58.34,Delivery,male,18-24,Quality,2019
1148,广州,1st-tier,古茗,Oat Milk Tea,11.35,2,22.7,Dine-in,male,35-44,Quality,2019
1149,深圳,1st-tier,蜜雪冰城,Oat Milk Tea,18.76,1,18.76,Delivery,female,18-24,Quality,2019
1150,上海,1st-tier,奈雪,Oat Milk Tea,11.54,1,11.54,Delivery,female,18-24,Quality,2019
1151,南京,2nd-tier,喜茶,Fruit Tea,22.1,2,44.2,Pick-up,female,25-34,Quality,2019
1152,杭州,2nd-tier,茶百道,Oat Milk Tea,30.08,2,60.16,Delivery,female,25-34,Novelty,2019
1153,洛阳,3rd-tier,古茗,Low-Sugar Tea Drinks,17.24,3,51.72,Dine-in,female,18-24,Novelty,2019
1154,桂林,3rd-tier,奈雪,Oat Milk Tea,30.61,2,61.22,Delivery,female,18-24,Social,2019
1155,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,30.45,3,91.35,Delivery,male,18-24,Novelty,2019
1156,重庆,2nd-tier,茶百道,Low-Sugar Tea Drinks,32.36,2,64.72,Delivery,female,25-34,Novelty,2019
1157,广州,1st-tier,古茗,Oat Milk Tea,18.05,2,36.1,Dine-in,male,35-44,Quality,2019
1158,广州,1st-tier,蜜雪冰城,Light Milk Tea,23.83,2,47.66,Delivery,female,35-44,Novelty,2019
1159,南京,2nd-tier,古茗,Fruit Tea,14.57,1,14.57,Delivery,female,25-34,Quality,2019
1160,深圳,1st-tier,沪上阿姨,Light Milk Tea,16.8,2,33.6,Delivery,female,Over 45,Social,2019
1161,上海,1st-tier,茶百道,Fruit Tea,27.13,3,81.39,Delivery,female,35-44,Quality,2019
1162,南昌,3rd-tier,古茗,Oat Milk Tea,28.59,2,57.18,Delivery,female,18-24,Quality,2019
1163,襄阳,3rd-tier,CoCo,Light Milk Tea,30.67,3,92.01,Dine-in,female,35-44,Novelty,2019
1164,株洲,3rd-tier,古茗,Oat Milk Tea,33.17,1,33.17,Delivery,female,35-44,Quality,2019
1165,西安,2nd-tier,茶百道,Light Milk Tea,23.87,3,71.61,Dine-in,female,18-24,Novelty,2019
1166,成都,2nd-tier,沪上阿姨,Fruit Tea,11.84,3,35.52,Pick-up,female,Over 45,Social,2019
1167,襄阳,3rd-tier,茶百道,Fruit Tea,22.34,2,44.68,Dine-in,female,18-24,Quality,2019
1168,武汉,2nd-tier,沪上阿姨,Low-Sugar Tea Drinks,11.54,2,23.08,Delivery,female,35-44,Social,2019
1169,武汉,2nd-tier,茶百道,Low-Sugar Tea Drinks,16.95,1,16.95,Delivery,female,18-24,Novelty,2019
1170,上海,1st-tier,喜茶,Light Milk Tea,34.33,2,68.66,Dine-in,female,35-44,Quality,2019
1171,广州,1st-tier,古茗,Fruit Tea,31.78,2,63.56,Pick-up,male,18-24,Novelty,2019
1172,桂林,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,13.32,1,13.32,Delivery,female,25-34,Social,2019
1173,汕头,3rd-tier,喜茶,Light Milk Tea,34.22,3,102.66,Delivery,female,Over 45,Quality,2019
1174,株洲,3rd-tier,奈雪,Oat Milk Tea,34.85,1,34.85,Delivery,male,35-44,Quality,2019
1175,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,10.43,1,10.43,Delivery,female,18-24,Novelty,2019
1176,武汉,2nd-tier,蜜雪冰城,Oat Milk Tea,14.64,2,29.28,Pick-up,female,25-34,Novelty,2019
1177,汕头,3rd-tier,奈雪,Fruit Tea,19.64,1,19.64,Delivery,female,18-24,Novelty,2019
1178,广州,1st-tier,古茗,Light Milk Tea,29.23,3,87.69,Delivery,female,35-44,Novelty,2019
1179,广州,1st-tier,沪上阿姨,Fruit Tea,23.5,3,70.5,Delivery,male,Over 45,Quality,2019
1180,北京,1st-tier,奈雪,Fruit Tea,29.38,3,88.14,Delivery,male,25-34,Novelty,2019
1181,杭州,2nd-tier,喜茶,Light Milk Tea,19.46,2,38.92,Delivery,female,35-44,Social,2019
1182,杭州,2nd-tier,奈雪,Low-Sugar Tea Drinks,10.31,1,10.31,Dine-in,male,35-44,Quality,2019
1183,北京,1st-tier,蜜雪冰城,Fruit Tea,15.28,2,30.56,Delivery,male,18-24,Quality,2019
1184,上海,1st-tier,古茗,Low-Sugar Tea Drinks,19.95,2,39.9,Delivery,male,25-34,Quality,2019
1185,襄阳,3rd-tier,CoCo,Low-Sugar Tea Drinks,32.77,1,32.77,Delivery,female,18-24,Novelty,2019
1186,北京,1st-tier,奈雪,Low-Sugar Tea Drinks,9.16,2,18.32,Dine-in,female,25-34,Quality,2019
1187,重庆,2nd-tier,茶百道,Fruit Tea,20.2,2,40.4,Delivery,female,18-24,Novelty,2019
1188,成都,2nd-tier,奈雪,Oat Milk Tea,23.44,3,70.32,Delivery,female,25-34,Quality,2019
1189,襄阳,3rd-tier,沪上阿姨,Milk Tea / Cheese Foam / Others,22.16,1,22.16,Delivery,female,18-24,Social,2019
1190,深圳,1st-tier,奈雪,Low-Sugar Tea Drinks,15.71,1,15.71,Pick-up,female,35-44,Novelty,2019
1191,南京,2nd-tier,茶百道,Fruit Tea,9.3,2,18.6,Delivery,female,25-34,Novelty,2019
1192,成都,2nd-tier,喜茶,Low-Sugar Tea Drinks,32.86,2,65.72,Delivery,male,18-24,Quality,2019
1193,洛阳,3rd-tier,古茗,Fruit Tea,17.52,1,17.52,Pick-up,male,25-34,Quality,2019
1194,株洲,3rd-tier,喜茶,Low-Sugar Tea Drinks,23.54,2,47.08,Delivery,male,25-34,Social,2019
1195,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,20.21,3,60.63,Delivery,male,18-24,Novelty,2019
1196,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,32.59,1,32.59,Dine-in,male,18-24,Quality,2019
1197,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,15,3,45,Delivery,male,18-24,Novelty,2019
1198,襄阳,3rd-tier,奈雪,Fruit Tea,17.44,3,52.32,Delivery,male,25-34,Novelty,2019
1199,上海,1st-tier,蜜雪冰城,Oat Milk Tea,18.52,1,18.52,Delivery,female,18-24,Novelty,2019
1200,杭州,2nd-tier,奈雪,Fruit Tea,10.92,3,32.76,Dine-in,male,25-34,Social,2019
1201,汕头,3rd-tier,古茗,Light Milk Tea,13.81,1,13.81,Delivery,female,18-24,Quality,2019
1202,重庆,2nd-tier,奈雪,Oat Milk Tea,9.54,2,19.08,Delivery,male,18-24,Novelty,2019
1203,南昌,3rd-tier,CoCo,Fruit Tea,22.96,3,68.88,Delivery,male,Over 45,Quality,2019
1204,襄阳,3rd-tier,茶百道,Oat Milk Tea,11.3,3,33.9,Dine-in,female,18-24,Novelty,2019
1205,上海,1st-tier,茶百道,Oat Milk Tea,26.96,2,53.92,Pick-up,male,35-44,Quality,2019
1206,南京,2nd-tier,古茗,Light Milk Tea,20.08,3,60.24,Dine-in,female,25-34,Quality,2019
1207,汕头,3rd-tier,古茗,Light Milk Tea,34.41,2,68.82,Dine-in,male,Over 45,Quality,2019
1208,桂林,3rd-tier,奈雪,Fruit Tea,34.68,2,69.36,Delivery,male,35-44,Novelty,2019
1209,南京,2nd-tier,古茗,Light Milk Tea,28.28,2,56.56,Dine-in,female,35-44,Quality,2019
1210,洛阳,3rd-tier,喜茶,Fruit Tea,34.12,1,34.12,Delivery,female,18-24,Novelty,2019
1211,株洲,3rd-tier,奈雪,Oat Milk Tea,27.36,1,27.36,Delivery,female,25-34,Quality,2019
1212,广州,1st-tier,古茗,Fruit Tea,28.89,2,57.78,Dine-in,female,18-24,Social,2019
1213,襄阳,3rd-tier,沪上阿姨,Light Milk Tea,15.76,3,47.28,Delivery,male,18-24,Quality,2019
1214,株洲,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,21.22,3,63.66,Delivery,female,18-24,Novelty,2019
1215,汕头,3rd-tier,喜茶,Low-Sugar Tea Drinks,25.67,3,77.01,Delivery,male,Over 45,Quality,2019
1216,西安,2nd-tier,其余（Others）,Light Milk Tea,12.76,3,38.28,Delivery,female,35-44,Novelty,2019
1217,南昌,3rd-tier,茶百道,Low-Sugar Tea Drinks,30.95,3,92.85,Delivery,male,35-44,Novelty,2019
1218,桂林,3rd-tier,喜茶,Low-Sugar Tea Drinks,17.02,1,17.02,Dine-in,male,18-24,Social,2019
1219,成都,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,29.92,1,29.92,Dine-in,female,18-24,Quality,2019
1220,洛阳,3rd-tier,奈雪,Fruit Tea,20.64,2,41.28,Delivery,female,35-44,Novelty,2019
1221,西安,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,17.79,1,17.79,Dine-in,male,18-24,Novelty,2019
1222,南昌,3rd-tier,茶百道,Low-Sugar Tea Drinks,8.88,2,17.76,Delivery,female,18-24,Quality,2019
1223,广州,1st-tier,CoCo,Oat Milk Tea,9.27,3,27.81,Delivery,male,18-24,Social,2019
1224,襄阳,3rd-tier,茶百道,Fruit Tea,27.4,3,82.2,Delivery,female,25-34,Novelty,2019
1225,西安,2nd-tier,蜜雪冰城,Fruit Tea,33.32,3,99.96,Pick-up,female,25-34,Quality,2019
1226,汕头,3rd-tier,奈雪,Fruit Tea,28,1,28,Delivery,male,18-24,Novelty,2019
1227,株洲,3rd-tier,奈雪,Fruit Tea,30.98,3,92.94,Delivery,male,25-34,Quality,2019
1228,西安,2nd-tier,蜜雪冰城,Oat Milk Tea,28.1,1,28.1,Delivery,female,18-24,Quality,2019
1229,南昌,3rd-tier,茶百道,Low-Sugar Tea Drinks,15.11,1,15.11,Pick-up,female,Over 45,Social,2019
1230,北京,1st-tier,蜜雪冰城,Fruit Tea,12.32,1,12.32,Delivery,male,35-44,Quality,2019
1231,南京,2nd-tier,茶百道,Light Milk Tea,29.32,3,87.96,Dine-in,female,25-34,Quality,2019
1232,武汉,2nd-tier,奈雪,Oat Milk Tea,30.31,3,90.93,Dine-in,male,25-34,Social,2019
