order_id,city,city_level,brand,product_type,price,quantity,order_amount,scenario,gender,age_group,motive,year
9414,广州,1st-tier,古茗,Fruit Tea,25.59,2,51.18,Delivery,female,35-44,Novelty,2021
9415,北京,1st-tier,古茗,Oat Milk Tea,31.48,1,31.48,Delivery,male,35-44,Novelty,2021
9416,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,13.91,2,27.82,Delivery,female,18-24,Novelty,2021
9417,洛阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,25.18,3,75.54,Dine-in,female,35-44,Social,2021
9418,南京,2nd-tier,其余（Others）,Fruit Tea,17.46,1,17.46,Pick-up,male,25-34,Quality,2021
9419,上海,1st-tier,古茗,Low-Sugar Tea Drinks,30.21,2,60.42,Delivery,male,25-34,Novelty,2021
9420,深圳,1st-tier,茶百道,Oat Milk Tea,19.09,2,38.18,Delivery,male,25-34,Novelty,2021
9421,北京,1st-tier,奈雪,Light Milk Tea,24.64,1,24.64,Delivery,female,35-44,Novelty,2021
9422,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,21.14,1,21.14,Delivery,male,18-24,Quality,2021
9423,重庆,2nd-tier,茶百道,Oat Milk Tea,27.55,1,27.55,Pick-up,male,35-44,Novelty,2021
9424,杭州,2nd-tier,喜茶,Low-Sugar Tea Drinks,32.35,3,97.05,Delivery,female,18-24,Quality,2021
9425,西安,2nd-tier,喜茶,Milk Tea / Cheese Foam / Others,19.03,3,57.09,Delivery,female,25-34,Novelty,2021
9426,广州,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,22.85,2,45.7,Delivery,female,Over 45,Novelty,2021
9427,深圳,1st-tier,古茗,Light Milk Tea,28.35,1,28.35,Dine-in,female,35-44,Novelty,2021
9428,株洲,3rd-tier,奈雪,Low-Sugar Tea Drinks,24.55,2,49.1,Delivery,male,25-34,Quality,2021
9429,成都,2nd-tier,茶百道,Oat Milk Tea,19.88,2,39.76,Delivery,male,35-44,Social,2021
9430,深圳,1st-tier,奈雪,Low-Sugar Tea Drinks,16.33,2,32.66,Delivery,male,35-44,Novelty,2021
9431,上海,1st-tier,古茗,Fruit Tea,18.5,2,37.0,Dine-in,female,18-24,Social,2021
9432,成都,2nd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,10.88,2,21.76,Delivery,male,25-34,Quality,2021
9433,洛阳,3rd-tier,茶百道,Fruit Tea,30.02,3,90.06,Delivery,female,18-24,Novelty,2021
9434,重庆,2nd-tier,奈雪,Oat Milk Tea,17.54,2,35.08,Pick-up,female,35-44,Quality,2021
9435,襄阳,3rd-tier,喜茶,Low-Sugar Tea Drinks,19.12,2,38.24,Dine-in,female,35-44,Novelty,2021
9436,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,29.94,1,29.94,Delivery,female,35-44,Novelty,2021
9437,重庆,2nd-tier,茶百道,Low-Sugar Tea Drinks,19.07,3,57.21,Delivery,female,25-34,Novelty,2021
9438,汕头,3rd-tier,古茗,Low-Sugar Tea Drinks,27.31,3,81.93,Dine-in,female,18-24,Quality,2021
9439,成都,2nd-tier,蜜雪冰城,Oat Milk Tea,11.25,1,11.25,Delivery,female,18-24,Novelty,2021
9440,广州,1st-tier,古茗,Low-Sugar Tea Drinks,21.17,1,21.17,Delivery,female,18-24,Quality,2021
9441,西安,2nd-tier,奈雪,Low-Sugar Tea Drinks,20.41,2,40.82,Delivery,female,18-24,Quality,2021
9442,株洲,3rd-tier,古茗,Fruit Tea,30.44,2,60.88,Delivery,male,18-24,Social,2021
9443,南京,2nd-tier,奈雪,Light Milk Tea,8.33,3,24.99,Pick-up,female,25-34,Novelty,2021
9444,重庆,2nd-tier,其余（Others）,Fruit Tea,28.88,2,57.76,Delivery,male,18-24,Quality,2021
9445,南京,2nd-tier,喜茶,Low-Sugar Tea Drinks,10.03,2,20.06,Delivery,female,25-34,Quality,2021
9446,西安,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,27.09,1,27.09,Delivery,female,18-24,Quality,2021
9447,深圳,1st-tier,茶百道,Oat Milk Tea,22.21,1,22.21,Delivery,female,18-24,Novelty,2021
9448,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,32.98,1,32.98,Dine-in,female,18-24,Social,2021
9449,南昌,3rd-tier,蜜雪冰城,Oat Milk Tea,15.24,3,45.72,Delivery,female,25-34,Social,2021
9450,洛阳,3rd-tier,喜茶,Low-Sugar Tea Drinks,29.45,3,88.35,Delivery,female,18-24,Quality,2021
9451,北京,1st-tier,蜜雪冰城,Light Milk Tea,15.11,2,30.22,Delivery,female,18-24,Quality,2021
9452,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,24.95,3,74.85,Delivery,female,18-24,Quality,2021
9453,广州,1st-tier,奈雪,Light Milk Tea,11.91,2,23.82,Delivery,male,25-34,Quality,2021
9454,西安,2nd-tier,古茗,Low-Sugar Tea Drinks,34.76,2,69.52,Pick-up,female,18-24,Quality,2021
9455,成都,2nd-tier,CoCo,Light Milk Tea,20.61,3,61.83,Delivery,female,18-24,Novelty,2021
9456,汕头,3rd-tier,茶百道,Oat Milk Tea,34.98,3,104.94,Pick-up,male,18-24,Quality,2021
9457,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,33.85,3,101.55,Delivery,male,25-34,Quality,2021
9458,成都,2nd-tier,蜜雪冰城,Oat Milk Tea,27.25,1,27.25,Dine-in,male,25-34,Social,2021
9459,杭州,2nd-tier,喜茶,Light Milk Tea,20.66,2,41.32,Dine-in,female,18-24,Quality,2021
9460,西安,2nd-tier,古茗,Light Milk Tea,22.32,2,44.64,Delivery,female,35-44,Novelty,2021
9461,武汉,2nd-tier,喜茶,Oat Milk Tea,11.83,2,23.66,Dine-in,male,18-24,Novelty,2021
9462,上海,1st-tier,奈雪,Oat Milk Tea,19.89,1,19.89,Delivery,male,18-24,Novelty,2021
9463,西安,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,29.25,2,58.5,Dine-in,female,25-34,Quality,2021
9464,西安,2nd-tier,茶百道,Milk Tea / Cheese Foam / Others,23.09,3,69.27,Delivery,female,18-24,Novelty,2021
9465,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,29.69,1,29.69,Delivery,female,18-24,Quality,2021
9466,西安,2nd-tier,沪上阿姨,Fruit Tea,24.81,1,24.81,Delivery,male,18-24,Quality,2021
9467,南京,2nd-tier,古茗,Low-Sugar Tea Drinks,33.54,3,100.62,Delivery,male,35-44,Quality,2021
9468,洛阳,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,23.29,1,23.29,Delivery,male,18-24,Novelty,2021
9469,杭州,2nd-tier,茶百道,Light Milk Tea,19.57,2,39.14,Delivery,male,35-44,Quality,2021
9470,广州,1st-tier,蜜雪冰城,Oat Milk Tea,21.42,1,21.42,Pick-up,female,18-24,Social,2021
9471,广州,1st-tier,沪上阿姨,Oat Milk Tea,19.96,3,59.88,Delivery,female,18-24,Social,2021
9472,杭州,2nd-tier,蜜雪冰城,Fruit Tea,11.5,1,11.5,Delivery,male,18-24,Novelty,2021
9473,杭州,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,34.43,2,68.86,Delivery,male,18-24,Novelty,2021
9474,株洲,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,29.46,1,29.46,Delivery,male,35-44,Quality,2021
9475,南京,2nd-tier,古茗,Oat Milk Tea,29.1,1,29.1,Delivery,female,35-44,Novelty,2021
9476,西安,2nd-tier,古茗,Light Milk Tea,29.44,1,29.44,Delivery,female,25-34,Quality,2021
9477,襄阳,3rd-tier,古茗,Low-Sugar Tea Drinks,29.77,3,89.31,Pick-up,male,35-44,Novelty,2021
9478,成都,2nd-tier,茶百道,Oat Milk Tea,19.32,3,57.96,Pick-up,female,18-24,Novelty,2021
9479,上海,1st-tier,蜜雪冰城,Fruit Tea,8.97,1,8.97,Delivery,female,25-34,Social,2021
9480,广州,1st-tier,古茗,Milk Tea / Cheese Foam / Others,25.17,2,50.34,Pick-up,female,18-24,Novelty,2021
9481,南昌,3rd-tier,蜜雪冰城,Oat Milk Tea,15.43,2,30.86,Dine-in,male,Over 45,Social,2021
9482,上海,1st-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,21.91,2,43.82,Pick-up,female,25-34,Novelty,2021
9483,北京,1st-tier,古茗,Oat Milk Tea,13.1,1,13.1,Dine-in,male,18-24,Social,2021
9484,株洲,3rd-tier,古茗,Light Milk Tea,25.24,3,75.72,Delivery,female,35-44,Quality,2021
9485,西安,2nd-tier,喜茶,Fruit Tea,17.02,3,51.06,Dine-in,male,25-34,Novelty,2021
9486,上海,1st-tier,沪上阿姨,Milk Tea / Cheese Foam / Others,13.87,3,41.61,Dine-in,female,35-44,Novelty,2021
9487,北京,1st-tier,古茗,Oat Milk Tea,23.28,2,46.56,Delivery,female,18-24,Novelty,2021
9488,北京,1st-tier,奈雪,Oat Milk Tea,23.5,2,47.0,Delivery,male,18-24,Novelty,2021
9489,重庆,2nd-tier,奈雪,Light Milk Tea,34.96,3,104.88,Delivery,female,25-34,Novelty,2021
9490,成都,2nd-tier,CoCo,Light Milk Tea,16.48,3,49.44,Dine-in,female,18-24,Novelty,2021
9491,北京,1st-tier,古茗,Low-Sugar Tea Drinks,12.72,2,25.44,Delivery,female,Over 45,Quality,2021
9492,桂林,3rd-tier,奈雪,Low-Sugar Tea Drinks,27.83,2,55.66,Delivery,male,Over 45,Quality,2021
9493,株洲,3rd-tier,古茗,Low-Sugar Tea Drinks,32.38,2,64.76,Delivery,male,18-24,Social,2021
9494,西安,2nd-tier,喜茶,Low-Sugar Tea Drinks,30.25,3,90.75,Delivery,male,18-24,Novelty,2021
9495,桂林,3rd-tier,古茗,Low-Sugar Tea Drinks,24.58,2,49.16,Delivery,female,18-24,Quality,2021
9496,成都,2nd-tier,古茗,Low-Sugar Tea Drinks,13.79,2,27.58,Delivery,male,18-24,Novelty,2021
9497,上海,1st-tier,喜茶,Low-Sugar Tea Drinks,28.45,2,56.9,Pick-up,female,18-24,Social,2021
9498,西安,2nd-tier,沪上阿姨,Fruit Tea,10.95,3,32.85,Delivery,male,25-34,Social,2021
9499,武汉,2nd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,19.65,2,39.3,Dine-in,female,35-44,Quality,2021
9500,武汉,2nd-tier,沪上阿姨,Oat Milk Tea,31.26,3,93.78,Dine-in,female,18-24,Quality,2021
9501,杭州,2nd-tier,古茗,Fruit Tea,32.62,1,32.62,Dine-in,female,18-24,Novelty,2021
9502,上海,1st-tier,古茗,Fruit Tea,21.17,2,42.34,Dine-in,female,18-24,Novelty,2021
9503,广州,1st-tier,古茗,Oat Milk Tea,12.27,2,24.54,Delivery,male,25-34,Novelty,2021
9504,成都,2nd-tier,奈雪,Light Milk Tea,17.54,1,17.54,Delivery,female,25-34,Novelty,2021
9505,南京,2nd-tier,古茗,Oat Milk Tea,9.66,3,28.98,Dine-in,female,35-44,Social,2021
9506,武汉,2nd-tier,蜜雪冰城,Fruit Tea,23.03,2,46.06,Delivery,female,25-34,Quality,2021
9507,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,8.67,3,26.01,Dine-in,female,35-44,Social,2021
9508,武汉,2nd-tier,蜜雪冰城,Light Milk Tea,22.6,1,22.6,Delivery,female,35-44,Novelty,2021
9509,上海,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,27.01,3,81.03,Delivery,female,18-24,Quality,2021
9510,广州,1st-tier,喜茶,Oat Milk Tea,26.61,3,79.83,Delivery,female,25-34,Novelty,2021
9511,南京,2nd-tier,蜜雪冰城,Fruit Tea,21.99,2,43.98,Delivery,male,18-24,Quality,2021
9512,重庆,2nd-tier,蜜雪冰城,Light Milk Tea,19.35,1,19.35,Delivery,female,25-34,Social,2021
9513,株洲,3rd-tier,奈雪,Fruit Tea,20.33,2,40.66,Dine-in,female,18-24,Quality,2021
9514,深圳,1st-tier,古茗,Fruit Tea,25.91,2,51.82,Delivery,female,35-44,Quality,2021
9515,株洲,3rd-tier,古茗,Light Milk Tea,24.32,2,48.64,Delivery,female,18-24,Novelty,2021
9516,上海,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,25.03,2,50.06,Delivery,male,25-34,Novelty,2021
9517,西安,2nd-tier,古茗,Light Milk Tea,15.47,3,46.41,Delivery,female,Over 45,Quality,2021
9518,洛阳,3rd-tier,奈雪,Fruit Tea,12.32,3,36.96,Delivery,female,Over 45,Quality,2021
9519,广州,1st-tier,喜茶,Fruit Tea,8.09,2,16.18,Delivery,male,25-34,Quality,2021
9520,北京,1st-tier,蜜雪冰城,Fruit Tea,15.99,2,31.98,Dine-in,female,25-34,Quality,2021
9521,南京,2nd-tier,茶百道,Milk Tea / Cheese Foam / Others,17.49,2,34.98,Delivery,female,Over 45,Quality,2021
9522,桂林,3rd-tier,茶百道,Light Milk Tea,13.41,2,26.82,Dine-in,female,18-24,Novelty,2021
9523,上海,1st-tier,喜茶,Low-Sugar Tea Drinks,18.56,2,37.12,Pick-up,female,18-24,Quality,2021
9524,襄阳,3rd-tier,奈雪,Fruit Tea,33.05,1,33.05,Dine-in,male,25-34,Social,2021
9525,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,31.14,3,93.42,Dine-in,female,25-34,Social,2021
9526,洛阳,3rd-tier,茶百道,Light Milk Tea,24.63,3,73.89,Pick-up,male,25-34,Novelty,2021
9527,汕头,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,12.81,2,25.62,Delivery,male,25-34,Quality,2021
9528,株洲,3rd-tier,喜茶,Fruit Tea,15.32,3,45.96,Dine-in,female,18-24,Novelty,2021
9529,上海,1st-tier,古茗,Fruit Tea,13.07,2,26.14,Delivery,male,25-34,Quality,2021
9530,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,11.59,3,34.77,Delivery,female,35-44,Novelty,2021
9531,株洲,3rd-tier,古茗,Low-Sugar Tea Drinks,24.66,2,49.32,Dine-in,male,25-34,Novelty,2021
9532,杭州,2nd-tier,茶百道,Oat Milk Tea,11.06,2,22.12,Delivery,female,25-34,Social,2021
9533,洛阳,3rd-tier,CoCo,Milk Tea / Cheese Foam / Others,17.5,1,17.5,Delivery,female,18-24,Quality,2021
9534,深圳,1st-tier,奈雪,Oat Milk Tea,10.75,3,32.25,Delivery,male,18-24,Social,2021
9535,洛阳,3rd-tier,古茗,Low-Sugar Tea Drinks,33.33,2,66.66,Delivery,female,25-34,Quality,2021
9536,成都,2nd-tier,奈雪,Fruit Tea,30.84,2,61.68,Delivery,male,25-34,Social,2021
9537,汕头,3rd-tier,蜜雪冰城,Fruit Tea,19.19,3,57.57,Delivery,female,18-24,Quality,2021
9538,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,24.06,2,48.12,Delivery,male,25-34,Social,2021
9539,洛阳,3rd-tier,古茗,Oat Milk Tea,13.47,1,13.47,Delivery,male,18-24,Social,2021
9540,北京,1st-tier,其余（Others）,Low-Sugar Tea Drinks,9.95,2,19.9,Delivery,female,35-44,Quality,2021
9541,重庆,2nd-tier,其余（Others）,Fruit Tea,21.6,1,21.6,Dine-in,female,18-24,Novelty,2021
9542,西安,2nd-tier,沪上阿姨,Low-Sugar Tea Drinks,24.35,3,73.05,Delivery,female,Over 45,Novelty,2021
9543,南昌,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,12.84,1,12.84,Dine-in,male,35-44,Quality,2021
9544,成都,2nd-tier,其余（Others）,Fruit Tea,25.22,2,50.44,Delivery,female,18-24,Social,2021
9545,深圳,1st-tier,古茗,Fruit Tea,34.92,1,34.92,Delivery,female,18-24,Novelty,2021
9546,成都,2nd-tier,蜜雪冰城,Fruit Tea,13.66,1,13.66,Dine-in,female,18-24,Quality,2021
9547,襄阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,26.66,3,79.98,Delivery,male,35-44,Novelty,2021
9548,汕头,3rd-tier,CoCo,Oat Milk Tea,18.88,3,56.64,Delivery,female,25-34,Quality,2021
9549,汕头,3rd-tier,奈雪,Fruit Tea,11.93,2,23.86,Delivery,female,Over 45,Novelty,2021
9550,北京,1st-tier,古茗,Milk Tea / Cheese Foam / Others,25.95,2,51.9,Dine-in,female,35-44,Novelty,2021
9551,杭州,2nd-tier,茶百道,Low-Sugar Tea Drinks,20.39,2,40.78,Delivery,female,25-34,Quality,2021
9552,洛阳,3rd-tier,茶百道,Light Milk Tea,30.88,2,61.76,Dine-in,male,Over 45,Quality,2021
9553,西安,2nd-tier,CoCo,Low-Sugar Tea Drinks,18.09,2,36.18,Pick-up,female,35-44,Quality,2021
9554,桂林,3rd-tier,奈雪,Light Milk Tea,31.73,3,95.19,Delivery,female,18-24,Social,2021
9555,株洲,3rd-tier,CoCo,Oat Milk Tea,18.59,1,18.59,Delivery,female,25-34,Social,2021
9556,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,24.59,3,73.77,Delivery,female,Over 45,Quality,2021
9557,株洲,3rd-tier,喜茶,Low-Sugar Tea Drinks,20.45,1,20.45,Delivery,female,18-24,Quality,2021
9558,北京,1st-tier,古茗,Fruit Tea,10.83,2,21.66,Delivery,female,18-24,Novelty,2021
9559,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,13.09,2,26.18,Dine-in,female,25-34,Quality,2021
9560,株洲,3rd-tier,喜茶,Fruit Tea,27.44,2,54.88,Delivery,female,25-34,Quality,2021
9561,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,22.1,2,44.2,Delivery,female,18-24,Quality,2021
9562,西安,2nd-tier,古茗,Fruit Tea,31.35,3,94.05,Delivery,female,35-44,Novelty,2021
9563,成都,2nd-tier,古茗,Oat Milk Tea,32.95,1,32.95,Delivery,female,25-34,Social,2021
9564,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,12.19,2,24.38,Delivery,female,35-44,Novelty,2021
9565,成都,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,19.76,1,19.76,Delivery,female,18-24,Quality,2021
9566,深圳,1st-tier,茶百道,Light Milk Tea,32.14,3,96.42,Delivery,male,25-34,Social,2021
9567,杭州,2nd-tier,古茗,Light Milk Tea,31.63,1,31.63,Pick-up,male,25-34,Novelty,2021
9568,上海,1st-tier,喜茶,Low-Sugar Tea Drinks,28.59,3,85.77,Dine-in,male,35-44,Novelty,2021
9569,深圳,1st-tier,奈雪,Fruit Tea,12.22,3,36.66,Pick-up,female,18-24,Social,2021
9570,北京,1st-tier,沪上阿姨,Fruit Tea,19.22,3,57.66,Delivery,male,18-24,Novelty,2021
9571,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,16.99,3,50.97,Delivery,female,18-24,Novelty,2021
9572,广州,1st-tier,古茗,Low-Sugar Tea Drinks,17.62,1,17.62,Delivery,female,Over 45,Quality,2021
9573,南京,2nd-tier,CoCo,Fruit Tea,23.9,3,71.7,Delivery,male,25-34,Quality,2021
9574,上海,1st-tier,奈雪,Fruit Tea,12.01,2,24.02,Dine-in,female,25-34,Novelty,2021
9575,南京,2nd-tier,古茗,Light Milk Tea,9.57,1,9.57,Delivery,male,35-44,Quality,2021
9576,汕头,3rd-tier,古茗,Low-Sugar Tea Drinks,10.05,2,20.1,Delivery,male,18-24,Novelty,2021
9577,武汉,2nd-tier,奈雪,Fruit Tea,14.9,3,44.7,Dine-in,female,25-34,Quality,2021
9578,广州,1st-tier,奈雪,Light Milk Tea,22.04,1,22.04,Dine-in,female,18-24,Novelty,2021
9579,西安,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,11.43,2,22.86,Delivery,female,25-34,Quality,2021
9580,南京,2nd-tier,茶百道,Fruit Tea,19.61,2,39.22,Pick-up,female,35-44,Social,2021
9581,汕头,3rd-tier,沪上阿姨,Low-Sugar Tea Drinks,15.83,2,31.66,Pick-up,female,25-34,Quality,2021
9582,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,10.35,3,31.05,Delivery,male,25-34,Novelty,2021
9583,洛阳,3rd-tier,古茗,Light Milk Tea,9.47,2,18.94,Delivery,male,25-34,Quality,2021
9584,重庆,2nd-tier,古茗,Oat Milk Tea,10.94,2,21.88,Delivery,female,18-24,Quality,2021
9585,株洲,3rd-tier,蜜雪冰城,Light Milk Tea,15.32,2,30.64,Delivery,male,Over 45,Novelty,2021
9586,桂林,3rd-tier,CoCo,Light Milk Tea,30.29,2,60.58,Dine-in,female,18-24,Novelty,2021
9587,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,24.47,1,24.47,Pick-up,female,Over 45,Novelty,2021
9588,杭州,2nd-tier,喜茶,Oat Milk Tea,8.04,1,8.04,Delivery,female,Over 45,Quality,2021
9589,北京,1st-tier,奈雪,Low-Sugar Tea Drinks,34.17,1,34.17,Dine-in,female,18-24,Quality,2021
9590,株洲,3rd-tier,喜茶,Milk Tea / Cheese Foam / Others,22.58,1,22.58,Delivery,female,35-44,Novelty,2021
9591,桂林,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,30.34,2,60.68,Pick-up,male,25-34,Social,2021
9592,南京,2nd-tier,喜茶,Light Milk Tea,33.98,2,67.96,Dine-in,male,25-34,Social,2021
9593,西安,2nd-tier,沪上阿姨,Fruit Tea,25.03,3,75.09,Pick-up,female,18-24,Novelty,2021
9594,汕头,3rd-tier,奈雪,Fruit Tea,32.54,1,32.54,Delivery,male,25-34,Novelty,2021
9595,上海,1st-tier,CoCo,Milk Tea / Cheese Foam / Others,8.72,2,17.44,Delivery,female,35-44,Novelty,2021
9596,上海,1st-tier,蜜雪冰城,Light Milk Tea,10.76,3,32.28,Delivery,male,Over 45,Quality,2021
9597,汕头,3rd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,24.74,2,49.48,Delivery,female,35-44,Novelty,2021
9598,南京,2nd-tier,古茗,Low-Sugar Tea Drinks,24.93,1,24.93,Delivery,male,25-34,Quality,2021
9599,北京,1st-tier,蜜雪冰城,Fruit Tea,23.86,1,23.86,Delivery,male,35-44,Quality,2021
9600,深圳,1st-tier,蜜雪冰城,Light Milk Tea,14.13,3,42.39,Delivery,female,25-34,Novelty,2021
9601,杭州,2nd-tier,其余（Others）,Low-Sugar Tea Drinks,28.02,2,56.04,Pick-up,female,18-24,Novelty,2021
9602,汕头,3rd-tier,古茗,Light Milk Tea,8.06,3,24.18,Pick-up,female,25-34,Quality,2021
9603,洛阳,3rd-tier,奈雪,Oat Milk Tea,14.2,2,28.4,Delivery,male,18-24,Quality,2021
9604,杭州,2nd-tier,蜜雪冰城,Fruit Tea,14.29,1,14.29,Delivery,male,Over 45,Novelty,2021
9605,深圳,1st-tier,喜茶,Fruit Tea,8.38,3,25.14,Delivery,female,25-34,Quality,2021
9606,南京,2nd-tier,奈雪,Low-Sugar Tea Drinks,28.23,2,56.46,Dine-in,female,25-34,Quality,2021
9607,汕头,3rd-tier,奈雪,Low-Sugar Tea Drinks,25.28,3,75.84,Delivery,male,25-34,Novelty,2021
9608,上海,1st-tier,沪上阿姨,Low-Sugar Tea Drinks,27.86,1,27.86,Delivery,female,35-44,Novelty,2021
9609,杭州,2nd-tier,蜜雪冰城,Light Milk Tea,16.17,1,16.17,Delivery,male,35-44,Novelty,2021
9610,深圳,1st-tier,茶百道,Fruit Tea,18.78,3,56.34,Delivery,female,Over 45,Quality,2021
9611,桂林,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,31.51,2,63.02,Delivery,female,18-24,Novelty,2021
9612,重庆,2nd-tier,蜜雪冰城,Oat Milk Tea,33.64,2,67.28,Delivery,male,35-44,Novelty,2021
9613,杭州,2nd-tier,茶百道,Low-Sugar Tea Drinks,15.45,1,15.45,Dine-in,female,18-24,Novelty,2021
9614,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,24.46,2,48.92,Dine-in,female,25-34,Novelty,2021
9615,上海,1st-tier,CoCo,Light Milk Tea,27.23,1,27.23,Delivery,female,25-34,Quality,2021
9616,襄阳,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,29.7,1,29.7,Delivery,female,Over 45,Novelty,2021
9617,杭州,2nd-tier,CoCo,Light Milk Tea,11.07,1,11.07,Delivery,male,18-24,Social,2021
9618,汕头,3rd-tier,蜜雪冰城,Fruit Tea,28.04,2,56.08,Delivery,male,25-34,Quality,2021
9619,桂林,3rd-tier,蜜雪冰城,Light Milk Tea,34.67,3,104.01,Delivery,male,25-34,Quality,2021
9620,广州,1st-tier,奈雪,Fruit Tea,18.8,1,18.8,Dine-in,female,35-44,Novelty,2021
9621,广州,1st-tier,CoCo,Low-Sugar Tea Drinks,14.16,2,28.32,Dine-in,female,25-34,Novelty,2021
9622,桂林,3rd-tier,奈雪,Oat Milk Tea,13.19,3,39.57,Delivery,female,25-34,Novelty,2021
9623,重庆,2nd-tier,古茗,Light Milk Tea,11.5,3,34.5,Delivery,male,18-24,Novelty,2021
9624,杭州,2nd-tier,喜茶,Low-Sugar Tea Drinks,26.63,2,53.26,Delivery,male,18-24,Novelty,2021
9625,武汉,2nd-tier,其余（Others）,Fruit Tea,14.61,2,29.22,Dine-in,male,25-34,Quality,2021
9626,桂林,3rd-tier,茶百道,Oat Milk Tea,17.25,2,34.5,Delivery,female,25-34,Social,2021
9627,上海,1st-tier,茶百道,Fruit Tea,13.74,2,27.48,Pick-up,male,25-34,Quality,2021
9628,桂林,3rd-tier,喜茶,Oat Milk Tea,24.08,3,72.24,Delivery,male,18-24,Quality,2021
9629,株洲,3rd-tier,喜茶,Light Milk Tea,27.43,1,27.43,Delivery,male,18-24,Quality,2021
9630,武汉,2nd-tier,古茗,Low-Sugar Tea Drinks,20.93,2,41.86,Dine-in,female,18-24,Social,2021
9631,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,8.67,2,17.34,Delivery,male,18-24,Novelty,2021
9632,广州,1st-tier,茶百道,Oat Milk Tea,24.72,1,24.72,Delivery,female,35-44,Novelty,2021
9633,西安,2nd-tier,茶百道,Low-Sugar Tea Drinks,8.31,1,8.31,Dine-in,male,25-34,Novelty,2021
9634,南京,2nd-tier,蜜雪冰城,Oat Milk Tea,9.57,2,19.14,Pick-up,female,18-24,Quality,2021
9635,广州,1st-tier,茶百道,Fruit Tea,16.87,2,33.74,Delivery,female,35-44,Quality,2021
9636,重庆,2nd-tier,蜜雪冰城,Light Milk Tea,24.91,1,24.91,Delivery,female,18-24,Novelty,2021
9637,武汉,2nd-tier,蜜雪冰城,Fruit Tea,32.83,3,98.49,Dine-in,female,35-44,Quality,2021
9638,上海,1st-tier,蜜雪冰城,Light Milk Tea,13.04,1,13.04,Delivery,male,18-24,Quality,2021
9639,西安,2nd-tier,喜茶,Oat Milk Tea,21.7,3,65.1,Delivery,female,Over 45,Social,2021
9640,武汉,2nd-tier,茶百道,Low-Sugar Tea Drinks,10.55,1,10.55,Delivery,female,18-24,Novelty,2021
9641,杭州,2nd-tier,古茗,Light Milk Tea,17.79,2,35.58,Delivery,female,25-34,Novelty,2021
9642,南昌,3rd-tier,沪上阿姨,Low-Sugar Tea Drinks,26.93,1,26.93,Delivery,female,Over 45,Social,2021
9643,西安,2nd-tier,古茗,Fruit Tea,15.76,3,47.28,Delivery,female,35-44,Novelty,2021
9644,广州,1st-tier,茶百道,Light Milk Tea,23.7,3,71.1,Dine-in,female,18-24,Quality,2021
9645,北京,1st-tier,其余（Others）,Milk Tea / Cheese Foam / Others,30.18,1,30.18,Dine-in,male,18-24,Novelty,2021
9646,广州,1st-tier,茶百道,Low-Sugar Tea Drinks,15.84,3,47.52,Dine-in,female,35-44,Quality,2021
9647,广州,1st-tier,茶百道,Milk Tea / Cheese Foam / Others,26.83,3,80.49,Delivery,female,25-34,Quality,2021
9648,北京,1st-tier,奈雪,Fruit Tea,20.78,1,20.78,Delivery,female,18-24,Quality,2021
